Repeatability,Strategy,NumQueries,numCache,numSeeds,ResponseTime,numMessages
Exponential,Master/slave,5000,15,50,50.97,15
Exponential,Voting,5000,15,50,51.26,45
Exponential,Multi-agent,5000,15,50,52.10,30
Exponential,Negotiation,5000,15,50,51.32,99
Exponential,feedback,5000,15,50,44.31,74
Exponential,Master/slave,5000,15,75,50.52,15
Exponential,Voting,5000,15,75,49.06,45
Exponential,Multi-agent,5000,15,75,51.78,30
Exponential,Negotiation,5000,15,75,53.19,106
Exponential,feedback,5000,15,75,50.72,101
Exponential,Master/slave,5000,15,100,50.60,15
Exponential,Voting,5000,15,100,52.10,45
Exponential,Multi-agent,5000,15,100,53.84,30
Exponential,Negotiation,5000,15,100,76.04,90
Exponential,feedback,5000,15,100,71.19,97
Exponential,Master/slave,5000,15,150,50.25,15
Exponential,Voting,5000,15,150,52.63,45
Exponential,Multi-agent,5000,15,150,53.40,30
Exponential,Negotiation,5000,15,150,75.02,89
Exponential,feedback,5000,15,150,64.51,116
Exponential,Master/slave,5000,20,25,69.59,20
Exponential,Voting,5000,20,25,64.87,60
Exponential,Multi-agent,5000,20,25,68.09,40
Exponential,Negotiation,5000,20,25,73.84,80
Exponential,feedback,5000,20,25,74.49,44
Exponential,Master/slave,5000,20,50,67.62,20
Exponential,Voting,5000,20,50,67.62,60
Exponential,Multi-agent,5000,20,50,70.77,40
Exponential,Negotiation,5000,20,50,78.00,86
Exponential,feedback,5000,20,50,77.96,63
Exponential,Master/slave,5000,20,75,67.61,20
Exponential,Voting,5000,20,75,65.78,60
Exponential,Multi-agent,5000,20,75,71.76,40
Exponential,Negotiation,5000,20,75,77.92,87
Exponential,feedback,5000,20,75,76.96,78
Exponential,Master/slave,5000,20,100,67.00,20
Exponential,Voting,5000,20,100,69.50,60
Exponential,Multi-agent,5000,20,100,74.10,40
Exponential,Negotiation,5000,20,100,87.67,91
Exponential,feedback,5000,20,100,88.52,89
Exponential,Master/slave,5000,20,150,66.43,20
Exponential,Voting,5000,20,150,68.06,60
Exponential,Multi-agent,5000,20,150,68.81,40
Exponential,Negotiation,5000,20,150,97.01,83
Exponential,feedback,5000,20,150,95.54,102
Exponential,Master/slave,5000,25,25,87.84,25
Exponential,Voting,5000,25,25,85.55,75
Exponential,Multi-agent,5000,25,25,89.70,50
Exponential,Negotiation,5000,25,25,87.63,86
Exponential,feedback,5000,25,25,77.44,41
Exponential,Master/slave,5000,25,50,84.74,25
Exponential,Voting,5000,25,50,86.03,75
Exponential,Multi-agent,5000,25,50,87.23,50
Exponential,Negotiation,5000,25,50,86.82,97
Exponential,feedback,5000,25,50,89.05,64
Exponential,Master/slave,5000,25,75,84.20,25
Exponential,Voting,5000,25,75,86.41,75
Exponential,Multi-agent,5000,25,75,96.18,50
Exponential,Negotiation,5000,25,75,104.30,101
Exponential,feedback,5000,25,75,107.32,78
Exponential,Master/slave,5000,25,100,83.78,25
Exponential,Voting,5000,25,100,84.97,75
Exponential,Multi-agent,5000,25,100,90.99,50
Exponential,Negotiation,5000,25,100,111.73,94
Exponential,feedback,5000,25,100,116.43,84
Exponential,Master/slave,5000,25,150,83.70,25
Exponential,Voting,5000,25,150,81.71,75
Exponential,Multi-agent,5000,25,150,86.62,50
Exponential,Negotiation,5000,25,150,100.00,50
Exponential,feedback,5000,25,150,100.00,2
Exponential,Master/slave,5000,30,25,106.12,30
Exponential,Voting,5000,30,25,96.76,90
Exponential,Multi-agent,5000,30,25,102.02,60
Exponential,Negotiation,5000,30,25,122.27,99
Exponential,feedback,5000,30,25,115.27,41
Exponential,Master/slave,5000,30,50,101.70,30
Exponential,Voting,5000,30,50,103.39,90
Exponential,Multi-agent,5000,30,50,106.90,60
Exponential,Negotiation,5000,30,50,103.80,101
Exponential,feedback,5000,30,50,110.37,61
Exponential,Master/slave,5000,30,75,101.49,30
Exponential,Voting,5000,30,75,104.85,90
Exponential,Multi-agent,5000,30,75,112.82,60
Exponential,Negotiation,5000,30,75,127.26,91
Exponential,feedback,5000,30,75,137.07,59
Exponential,Master/slave,5000,30,100,101.17,30
Exponential,Voting,5000,30,100,99.90,90
Exponential,Multi-agent,5000,30,100,107.80,60
Exponential,Negotiation,5000,30,100,127.91,88
Exponential,feedback,5000,30,100,140.74,66
Exponential,Master/slave,5000,30,150,100.35,30
Exponential,Voting,5000,30,150,100.89,90
Exponential,Multi-agent,5000,30,150,102.38,60
Exponential,Negotiation,5000,30,150,100.00,60
Exponential,feedback,5000,30,150,100.00,2
Exponential,Master/slave,7000,6,25,21.22,6
Exponential,Voting,7000,6,25,22.03,18
Exponential,Multi-agent,7000,6,25,22.03,12
Exponential,Negotiation,7000,6,25,24.56,58
Exponential,feedback,7000,6,25,26.31,48
Exponential,Master/slave,7000,6,50,21.13,6
Exponential,Voting,7000,6,50,22.21,18
Exponential,Multi-agent,7000,6,50,22.37,12
Exponential,Negotiation,7000,6,50,25.70,84
Exponential,feedback,7000,6,50,26.67,84
Exponential,Master/slave,7000,6,75,21.19,6
Exponential,Voting,7000,6,75,20.77,18
Exponential,Multi-agent,7000,6,75,20.89,12
Exponential,Negotiation,7000,6,75,21.69,108
Exponential,feedback,7000,6,75,20.49,100
Exponential,Master/slave,7000,6,100,21.06,6
Exponential,Voting,7000,6,100,20.81,18
Exponential,Multi-agent,7000,6,100,20.89,12
Exponential,Negotiation,7000,6,100,20.28,152
Exponential,feedback,7000,6,100,18.07,137
Exponential,Master/slave,7000,6,150,21.17,6
Exponential,Voting,7000,6,150,21.24,18
Exponential,Multi-agent,7000,6,150,21.54,12
Exponential,Negotiation,7000,6,150,27.09,184
Exponential,feedback,7000,6,150,22.67,198
Exponential,Master/slave,7000,12,25,41.15,12
Exponential,Voting,7000,12,25,37.76,36
Exponential,Multi-agent,7000,12,25,37.69,24
Exponential,Negotiation,7000,12,25,36.52,67
Exponential,feedback,7000,12,25,35.92,45
Exponential,Master/slave,7000,12,50,40.79,12
Exponential,Voting,7000,12,50,42.03,36
Exponential,Multi-agent,7000,12,50,42.55,24
Exponential,Negotiation,7000,12,50,52.29,104
Exponential,feedback,7000,12,50,54.56,78
Exponential,Master/slave,7000,12,75,40.81,12
Exponential,Voting,7000,12,75,39.98,36
Exponential,Multi-agent,7000,12,75,40.53,24
Exponential,Negotiation,7000,12,75,43.33,126
Exponential,feedback,7000,12,75,41.91,108
Exponential,Master/slave,7000,12,100,40.68,12
Exponential,Voting,7000,12,100,39.02,36
Exponential,Multi-agent,7000,12,100,40.68,24
Exponential,Negotiation,7000,12,100,38.81,155
Exponential,feedback,7000,12,100,39.33,128
Exponential,Master/slave,7000,12,150,40.25,12
Exponential,Voting,7000,12,150,38.16,36
Exponential,Multi-agent,7000,12,150,41.00,24
Exponential,Negotiation,7000,12,150,50.12,155
Exponential,feedback,7000,12,150,44.78,182
Exponential,Master/slave,7000,15,25,51.03,15
Exponential,Voting,7000,15,25,51.91,45
Exponential,Multi-agent,7000,15,25,52.99,30
Exponential,Negotiation,7000,15,25,50.52,73
Exponential,feedback,7000,15,25,45.33,45
Exponential,Master/slave,7000,15,50,50.94,15
Exponential,Voting,7000,15,50,48.14,45
Exponential,Multi-agent,7000,15,50,48.24,30
Exponential,Negotiation,7000,15,50,43.74,102
Exponential,feedback,7000,15,50,40.61,76
Exponential,Master/slave,7000,15,75,50.46,15
Exponential,Voting,7000,15,75,50.10,45
Exponential,Multi-agent,7000,15,75,51.29,30
Exponential,Negotiation,7000,15,75,54.34,115
Exponential,feedback,7000,15,75,49.72,107
Exponential,Master/slave,7000,15,100,50.31,15
Exponential,Voting,7000,15,100,49.42,45
Exponential,Multi-agent,7000,15,100,52.38,30
Exponential,Negotiation,7000,15,100,63.08,120
Exponential,feedback,7000,15,100,60.20,119
Exponential,Master/slave,7000,15,150,50.20,15
Exponential,Voting,7000,15,150,51.57,45
Exponential,Multi-agent,7000,15,150,52.08,30
Exponential,Negotiation,7000,15,150,63.75,127
Exponential,feedback,7000,15,150,58.43,153
Exponential,Master/slave,7000,20,25,69.62,20
Exponential,Voting,7000,20,25,65.96,60
Exponential,Multi-agent,7000,20,25,66.32,40
Exponential,Negotiation,7000,20,25,64.66,81
Exponential,feedback,7000,20,25,67.58,45
Exponential,Master/slave,7000,20,50,67.64,20
Exponential,Voting,7000,20,50,67.31,60
Exponential,Multi-agent,7000,20,50,69.38,40
Exponential,Negotiation,7000,20,50,65.66,97
Exponential,feedback,7000,20,50,58.17,73
Exponential,Master/slave,7000,20,75,67.37,20
Exponential,Voting,7000,20,75,68.72,60
Exponential,Multi-agent,7000,20,75,70.85,40
Exponential,Negotiation,7000,20,75,79.25,117
Exponential,feedback,7000,20,75,81.47,97
Exponential,Master/slave,7000,20,100,67.19,20
Exponential,Voting,7000,20,100,66.27,60
Exponential,Multi-agent,7000,20,100,69.96,40
Exponential,Negotiation,7000,20,100,72.35,123
Exponential,feedback,7000,20,100,62.72,117
Exponential,Master/slave,7000,20,150,67.74,20
Exponential,Voting,7000,20,150,64.33,60
Exponential,Multi-agent,7000,20,150,72.83,40
Exponential,Negotiation,7000,20,150,94.19,106
Exponential,feedback,7000,20,150,93.52,122
Exponential,Master/slave,7000,25,25,87.59,25
Exponential,Voting,7000,25,25,84.21,75
Exponential,Multi-agent,7000,25,25,85.22,50
Exponential,Negotiation,7000,25,25,104.59,94
Exponential,feedback,7000,25,25,108.98,46
Exponential,Master/slave,7000,25,50,84.48,25
Exponential,Voting,7000,25,50,86.43,75
Exponential,Multi-agent,7000,25,50,92.79,50
Exponential,Negotiation,7000,25,50,98.35,108
Exponential,feedback,7000,25,50,99.10,72
Exponential,Master/slave,7000,25,75,84.26,25
Exponential,Voting,7000,25,75,82.59,75
Exponential,Multi-agent,7000,25,75,88.34,50
Exponential,Negotiation,7000,25,75,88.47,115
Exponential,feedback,7000,25,75,91.24,94
Exponential,Master/slave,7000,25,100,84.17,25
Exponential,Voting,7000,25,100,81.81,75
Exponential,Multi-agent,7000,25,100,89.99,50
Exponential,Negotiation,7000,25,100,99.28,121
Exponential,feedback,7000,25,100,102.02,105
Exponential,Master/slave,7000,25,150,83.99,25
Exponential,Voting,7000,25,150,82.84,75
Exponential,Multi-agent,7000,25,150,91.24,50
Exponential,Negotiation,7000,25,150,115.04,105
Exponential,feedback,7000,25,150,119.30,111
Exponential,Master/slave,7000,30,25,105.52,30
Exponential,Voting,7000,30,25,107.05,90
Exponential,Multi-agent,7000,30,25,107.55,60
Exponential,Negotiation,7000,30,25,130.82,101
Exponential,feedback,7000,30,25,132.09,43
Exponential,Master/slave,7000,30,50,102.69,30
Exponential,Voting,7000,30,50,98.24,90
Exponential,Multi-agent,7000,30,50,105.00,60
Exponential,Negotiation,7000,30,50,114.04,115
Exponential,feedback,7000,30,50,106.77,70
Exponential,Master/slave,7000,30,75,100.73,30
Exponential,Voting,7000,30,75,99.32,90
Exponential,Multi-agent,7000,30,75,109.09,60
Exponential,Negotiation,7000,30,75,116.08,118
Exponential,feedback,7000,30,75,121.39,89
Exponential,Master/slave,7000,30,100,100.62,30
Exponential,Voting,7000,30,100,104.45,90
Exponential,Multi-agent,7000,30,100,110.52,60
Exponential,Negotiation,7000,30,100,123.58,114
Exponential,feedback,7000,30,100,133.20,93
Exponential,Master/slave,7000,30,150,101.42,30
Exponential,Voting,7000,30,150,98.60,90
Exponential,Multi-agent,7000,30,150,102.40,60
Exponential,Negotiation,7000,30,150,126.25,104
Exponential,feedback,7000,30,150,139.37,97
Exponential,Master/slave,10000,6,25,21.21,6
Exponential,Voting,10000,6,25,21.89,18
Exponential,Multi-agent,10000,6,25,21.89,12
Exponential,Negotiation,10000,6,25,20.47,56
Exponential,feedback,10000,6,25,20.59,42
Exponential,Master/slave,10000,6,50,21.28,6
Exponential,Voting,10000,6,50,21.24,18
Exponential,Multi-agent,10000,6,50,21.24,12
Exponential,Negotiation,10000,6,50,20.22,94
Exponential,feedback,10000,6,50,20.07,76
Exponential,Master/slave,10000,6,75,21.13,6
Exponential,Voting,10000,6,75,22.71,18
Exponential,Multi-agent,10000,6,75,22.73,12
Exponential,Negotiation,10000,6,75,25.47,128
Exponential,feedback,10000,6,75,26.31,108
Exponential,Master/slave,10000,6,100,21.14,6
Exponential,Voting,10000,6,100,21.48,18
Exponential,Multi-agent,10000,6,100,21.48,12
Exponential,Negotiation,10000,6,100,24.21,165
Exponential,feedback,10000,6,100,25.84,159
Exponential,Master/slave,10000,6,150,21.11,6
Exponential,Voting,10000,6,150,21.20,18
Exponential,Multi-agent,10000,6,150,21.61,12
Exponential,Negotiation,10000,6,150,24.15,216
Exponential,feedback,10000,6,150,24.28,219
Exponential,Master/slave,10000,12,25,41.31,12
Exponential,Voting,10000,12,25,42.29,36
Exponential,Multi-agent,10000,12,25,42.29,24
Exponential,Negotiation,10000,12,25,43.37,72
Exponential,feedback,10000,12,25,41.21,46
Exponential,Master/slave,10000,12,50,40.89,12
Exponential,Voting,10000,12,50,38.79,36
Exponential,Multi-agent,10000,12,50,38.93,24
Exponential,Negotiation,10000,12,50,37.21,106
Exponential,feedback,10000,12,50,36.84,94
Exponential,Master/slave,10000,12,75,40.53,12
Exponential,Voting,10000,12,75,40.49,36
Exponential,Multi-agent,10000,12,75,40.65,24
Exponential,Negotiation,10000,12,75,39.94,144
Exponential,feedback,10000,12,75,37.23,114
Exponential,Master/slave,10000,12,100,40.55,12
Exponential,Voting,10000,12,100,42.80,36
Exponential,Multi-agent,10000,12,100,43.06,24
Exponential,Negotiation,10000,12,100,47.74,160
Exponential,feedback,10000,12,100,47.52,149
Exponential,Master/slave,10000,12,150,40.85,12
Exponential,Voting,10000,12,150,39.74,36
Exponential,Multi-agent,10000,12,150,40.53,24
Exponential,Negotiation,10000,12,150,40.37,208
Exponential,feedback,10000,12,150,39.35,201
Exponential,Master/slave,10000,15,25,51.24,15
Exponential,Voting,10000,15,25,47.10,45
Exponential,Multi-agent,10000,15,25,47.27,30
Exponential,Negotiation,10000,15,25,43.73,70
Exponential,feedback,10000,15,25,44.09,46
Exponential,Master/slave,10000,15,50,50.97,15
Exponential,Voting,10000,15,50,48.91,45
Exponential,Multi-agent,10000,15,50,49.72,30
Exponential,Negotiation,10000,15,50,47.08,114
Exponential,feedback,10000,15,50,43.36,80
Exponential,Master/slave,10000,15,75,50.34,15
Exponential,Voting,10000,15,75,49.16,45
Exponential,Multi-agent,10000,15,75,49.38,30
Exponential,Negotiation,10000,15,75,46.11,134
Exponential,feedback,10000,15,75,42.51,114
Exponential,Master/slave,10000,15,100,50.63,15
Exponential,Voting,10000,15,100,48.74,45
Exponential,Multi-agent,10000,15,100,49.57,30
Exponential,Negotiation,10000,15,100,50.44,153
Exponential,feedback,10000,15,100,43.49,149
Exponential,Master/slave,10000,15,150,50.32,15
Exponential,Voting,10000,15,150,49.69,45
Exponential,Multi-agent,10000,15,150,51.99,30
Exponential,Negotiation,10000,15,150,62.68,174
Exponential,feedback,10000,15,150,60.36,180
Exponential,Master/slave,10000,20,25,69.93,20
Exponential,Voting,10000,20,25,66.36,60
Exponential,Multi-agent,10000,20,25,66.87,40
Exponential,Negotiation,10000,20,25,56.93,84
Exponential,feedback,10000,20,25,53.75,48
Exponential,Master/slave,10000,20,50,67.16,20
Exponential,Voting,10000,20,50,62.05,60
Exponential,Multi-agent,10000,20,50,65.16,40
Exponential,Negotiation,10000,20,50,60.89,117
Exponential,feedback,10000,20,50,57.47,83
Exponential,Master/slave,10000,20,75,66.90,20
Exponential,Voting,10000,20,75,71.02,60
Exponential,Multi-agent,10000,20,75,73.44,40
Exponential,Negotiation,10000,20,75,80.95,133
Exponential,feedback,10000,20,75,74.28,111
Exponential,Master/slave,10000,20,100,66.93,20
Exponential,Voting,10000,20,100,63.26,60
Exponential,Multi-agent,10000,20,100,68.34,40
Exponential,Negotiation,10000,20,100,81.70,148
Exponential,feedback,10000,20,100,80.23,133
Exponential,Master/slave,10000,20,150,67.15,20
Exponential,Voting,10000,20,150,66.10,60
Exponential,Multi-agent,10000,20,150,71.81,40
Exponential,Negotiation,10000,20,150,81.86,155
Exponential,feedback,10000,20,150,81.27,168
Exponential,Master/slave,10000,25,25,87.32,25
Exponential,Voting,10000,25,25,76.90,75
Exponential,Multi-agent,10000,25,25,77.46,50
Exponential,Negotiation,10000,25,25,69.92,96
Exponential,feedback,10000,25,25,67.17,46
Exponential,Master/slave,10000,25,50,84.58,25
Exponential,Voting,10000,25,50,86.82,75
Exponential,Multi-agent,10000,25,50,88.48,50
Exponential,Negotiation,10000,25,50,79.34,129
Exponential,feedback,10000,25,50,74.08,83
Exponential,Master/slave,10000,25,75,83.90,25
Exponential,Voting,10000,25,75,84.81,75
Exponential,Multi-agent,10000,25,75,88.89,50
Exponential,Negotiation,10000,25,75,95.22,141
Exponential,feedback,10000,25,75,98.71,106
Exponential,Master/slave,10000,25,100,83.76,25
Exponential,Voting,10000,25,100,82.46,75
Exponential,Multi-agent,10000,25,100,86.62,50
Exponential,Negotiation,10000,25,100,96.98,135
Exponential,feedback,10000,25,100,98.44,123
Exponential,Master/slave,10000,25,150,83.83,25
Exponential,Voting,10000,25,150,82.80,75
Exponential,Multi-agent,10000,25,150,95.19,50
Exponential,Negotiation,10000,25,150,110.22,127
Exponential,feedback,10000,25,150,113.83,134
Exponential,Master/slave,10000,30,25,105.83,30
Exponential,Voting,10000,30,25,99.02,90
Exponential,Multi-agent,10000,30,25,103.98,60
Exponential,Negotiation,10000,30,25,116.27,101
Exponential,feedback,10000,30,25,123.55,41
Exponential,Master/slave,10000,30,50,101.60,30
Exponential,Voting,10000,30,50,99.91,90
Exponential,Multi-agent,10000,30,50,102.29,60
Exponential,Negotiation,10000,30,50,103.20,133
Exponential,feedback,10000,30,50,97.40,78
Exponential,Master/slave,10000,30,75,101.26,30
Exponential,Voting,10000,30,75,106.77,90
Exponential,Multi-agent,10000,30,75,107.85,60
Exponential,Negotiation,10000,30,75,126.61,127
Exponential,feedback,10000,30,75,131.76,94
Exponential,Master/slave,10000,30,100,101.05,30
Exponential,Voting,10000,30,100,97.75,90
Exponential,Multi-agent,10000,30,100,109.52,60
Exponential,Negotiation,10000,30,100,130.97,149
Exponential,feedback,10000,30,100,135.99,125
Exponential,Master/slave,10000,30,150,100.28,30
Exponential,Voting,10000,30,150,103.17,90
Exponential,Multi-agent,10000,30,150,111.50,60
Exponential,Negotiation,10000,30,150,131.13,137
Exponential,feedback,10000,30,150,140.79,133
Exponential,Master/slave,15000,6,25,21.28,6
Exponential,Voting,15000,6,25,18.15,18
Exponential,Multi-agent,15000,6,25,18.15,12
Exponential,Negotiation,15000,6,25,17.08,52
Exponential,feedback,15000,6,25,16.73,36
Exponential,Master/slave,15000,6,50,21.18,6
Exponential,Voting,15000,6,50,20.91,18
Exponential,Multi-agent,15000,6,50,20.91,12
Exponential,Negotiation,15000,6,50,19.31,84
Exponential,feedback,15000,6,50,17.34,84
Exponential,Master/slave,15000,6,75,21.13,6
Exponential,Voting,15000,6,75,22.07,18
Exponential,Multi-agent,15000,6,75,22.05,12
Exponential,Negotiation,15000,6,75,23.55,128
Exponential,feedback,15000,6,75,25.01,128
Exponential,Master/slave,15000,6,100,21.08,6
Exponential,Voting,15000,6,100,21.20,18
Exponential,Multi-agent,15000,6,100,21.23,12
Exponential,Negotiation,15000,6,100,19.54,186
Exponential,feedback,15000,6,100,17.96,178
Exponential,Master/slave,15000,6,150,21.05,6
Exponential,Voting,15000,6,150,21.17,18
Exponential,Multi-agent,15000,6,150,21.44,12
Exponential,Negotiation,15000,6,150,21.76,238
Exponential,feedback,15000,6,150,22.16,226
Exponential,Master/slave,15000,12,25,41.04,12
Exponential,Voting,15000,12,25,41.35,36
Exponential,Multi-agent,15000,12,25,41.35,24
Exponential,Negotiation,15000,12,25,37.90,72
Exponential,feedback,15000,12,25,36.47,48
Exponential,Master/slave,15000,12,50,40.70,12
Exponential,Voting,15000,12,50,41.49,36
Exponential,Multi-agent,15000,12,50,41.66,24
Exponential,Negotiation,15000,12,50,49.41,112
Exponential,feedback,15000,12,50,54.33,86
Exponential,Master/slave,15000,12,75,40.76,12
Exponential,Voting,15000,12,75,42.28,36
Exponential,Multi-agent,15000,12,75,42.51,24
Exponential,Negotiation,15000,12,75,47.92,151
Exponential,feedback,15000,12,75,50.19,129
Exponential,Master/slave,15000,12,100,40.79,12
Exponential,Voting,15000,12,100,41.26,36
Exponential,Multi-agent,15000,12,100,41.41,24
Exponential,Negotiation,15000,12,100,43.23,181
Exponential,feedback,15000,12,100,44.66,167
Exponential,Master/slave,15000,12,150,40.61,12
Exponential,Voting,15000,12,150,41.52,36
Exponential,Multi-agent,15000,12,150,41.45,24
Exponential,Negotiation,15000,12,150,50.45,233
Exponential,feedback,15000,12,150,54.88,214
Exponential,Master/slave,15000,15,25,51.30,15
Exponential,Voting,15000,15,25,46.81,45
Exponential,Multi-agent,15000,15,25,46.81,30
Exponential,Negotiation,15000,15,25,39.34,72
Exponential,feedback,15000,15,25,38.83,40
Exponential,Master/slave,15000,15,50,50.92,15
Exponential,Voting,15000,15,50,49.57,45
Exponential,Multi-agent,15000,15,50,49.76,30
Exponential,Negotiation,15000,15,50,48.00,127
Exponential,feedback,15000,15,50,45.58,91
Exponential,Master/slave,15000,15,75,50.46,15
Exponential,Voting,15000,15,75,49.94,45
Exponential,Multi-agent,15000,15,75,50.45,30
Exponential,Negotiation,15000,15,75,47.84,158
Exponential,feedback,15000,15,75,45.69,128
Exponential,Master/slave,15000,15,100,50.48,15
Exponential,Voting,15000,15,100,51.10,45
Exponential,Multi-agent,15000,15,100,51.73,30
Exponential,Negotiation,15000,15,100,53.56,187
Exponential,feedback,15000,15,100,50.23,159
Exponential,Master/slave,15000,15,150,50.43,15
Exponential,Voting,15000,15,150,51.61,45
Exponential,Multi-agent,15000,15,150,52.84,30
Exponential,Negotiation,15000,15,150,62.17,218
Exponential,feedback,15000,15,150,63.52,200
Exponential,Master/slave,15000,20,25,69.62,20
Exponential,Voting,15000,20,25,66.75,60
Exponential,Multi-agent,15000,20,25,66.65,40
Exponential,Negotiation,15000,20,25,72.72,86
Exponential,feedback,15000,20,25,76.73,46
Exponential,Master/slave,15000,20,50,67.74,20
Exponential,Voting,15000,20,50,72.25,60
Exponential,Multi-agent,15000,20,50,72.12,40
Exponential,Negotiation,15000,20,50,83.22,124
Exponential,feedback,15000,20,50,86.48,86
Exponential,Master/slave,15000,20,75,67.10,20
Exponential,Voting,15000,20,75,67.11,60
Exponential,Multi-agent,15000,20,75,68.76,40
Exponential,Negotiation,15000,20,75,70.46,152
Exponential,feedback,15000,20,75,70.82,120
Exponential,Master/slave,15000,20,100,67.39,20
Exponential,Voting,15000,20,100,68.06,60
Exponential,Multi-agent,15000,20,100,71.28,40
Exponential,Negotiation,15000,20,100,71.53,178
Exponential,feedback,15000,20,100,71.26,151
Exponential,Master/slave,15000,20,150,66.82,20
Exponential,Voting,15000,20,150,67.62,60
Exponential,Multi-agent,15000,20,150,70.38,40
Exponential,Negotiation,15000,20,150,84.23,207
Exponential,feedback,15000,20,150,81.10,199
Exponential,Master/slave,15000,25,25,87.31,25
Exponential,Voting,15000,25,25,78.84,75
Exponential,Multi-agent,15000,25,25,79.23,50
Exponential,Negotiation,15000,25,25,76.20,96
Exponential,feedback,15000,25,25,72.56,44
Exponential,Master/slave,15000,25,50,84.54,25
Exponential,Voting,15000,25,50,84.92,75
Exponential,Multi-agent,15000,25,50,86.50,50
Exponential,Negotiation,15000,25,50,84.33,127
Exponential,feedback,15000,25,50,73.41,89
Exponential,Master/slave,15000,25,75,83.96,25
Exponential,Voting,15000,25,75,82.53,75
Exponential,Multi-agent,15000,25,75,86.23,50
Exponential,Negotiation,15000,25,75,85.82,163
Exponential,feedback,15000,25,75,85.74,121
Exponential,Master/slave,15000,25,100,83.81,25
Exponential,Voting,15000,25,100,83.97,75
Exponential,Multi-agent,15000,25,100,89.05,50
Exponential,Negotiation,15000,25,100,87.70,182
Exponential,feedback,15000,25,100,90.02,144
Exponential,Master/slave,15000,25,150,83.73,25
Exponential,Voting,15000,25,150,84.28,75
Exponential,Multi-agent,15000,25,150,88.64,50
Exponential,Negotiation,15000,25,150,94.59,193
Exponential,feedback,15000,25,150,96.39,185
Exponential,Master/slave,15000,30,25,105.65,30
Exponential,Voting,15000,30,25,103.61,90
Exponential,Multi-agent,15000,30,25,105.41,60
Exponential,Negotiation,15000,30,25,87.98,106
Exponential,feedback,15000,30,25,93.79,50
Exponential,Master/slave,15000,30,50,101.61,30
Exponential,Voting,15000,30,50,103.09,90
Exponential,Multi-agent,15000,30,50,104.31,60
Exponential,Negotiation,15000,30,50,114.88,138
Exponential,feedback,15000,30,50,111.82,84
Exponential,Master/slave,15000,30,75,101.12,30
Exponential,Voting,15000,30,75,97.56,90
Exponential,Multi-agent,15000,30,75,101.92,60
Exponential,Negotiation,15000,30,75,103.76,163
Exponential,feedback,15000,30,75,103.81,116
Exponential,Master/slave,15000,30,100,101.05,30
Exponential,Voting,15000,30,100,101.21,90
Exponential,Multi-agent,15000,30,100,105.54,60
Exponential,Negotiation,15000,30,100,118.30,184
Exponential,feedback,15000,30,100,120.30,137
Exponential,Master/slave,15000,30,150,100.11,30
Exponential,Voting,15000,30,150,98.05,90
Exponential,Multi-agent,15000,30,150,109.84,60
Exponential,Negotiation,15000,30,150,116.77,183
Exponential,feedback,15000,30,150,122.73,177
